UserID,YearMonth,TotalIncome,TotalSpending,Investment,Savings,Age,Income,JobType,RiskTolerance
278,2024-04,852.94,0.0,0.0,852.94,54,116740,Salaried,Low
278,2024-08,0.0,848.51,0.0,-848.51,54,116740,Salaried,Low
279,2024-01,0.0,69.74,0.0,-69.74,38,185002,Self-Employed,Medium
279,2024-06,0.0,210.92,0.0,-210.92,38,185002,Self-Employed,Medium
280,2023-08,0.0,883.61,0.0,-883.61,23,178056,Salaried,Medium
280,2023-09,0.0,6.17,0.0,-6.17,23,178056,Salaried,Medium
280,2024-03,0.0,838.17,0.0,-838.17,23,178056,Salaried,Medium
280,2024-06,0.0,736.37,0.0,-736.37,23,178056,Salaried,Medium
281,2023-04,0.0,413.47,0.0,-413.47,44,73303,Investor,High
281,2024-02,0.0,959.92,959.92,-959.92,44,73303,Investor,High
281,2024-03,0.0,641.65,0.0,-641.65,44,73303,Investor,High
281,2024-05,0.0,61.21,61.21,-61.21,44,73303,Investor,High
281,2024-07,0.0,623.15,0.0,-623.15,44,73303,Investor,High
281,2024-11,0.0,922.68,0.0,-922.68,44,73303,Investor,High
282,2023-05,0.0,912.02,0.0,-912.02,59,69711,Freelancer,Low
282,2023-07,0.0,863.82,0.0,-863.82,59,69711,Freelancer,Low
282,2023-08,377.57,0.0,0.0,377.57,59,69711,Freelancer,Low
282,2023-12,0.0,445.84,0.0,-445.84,59,69711,Freelancer,Low
282,2024-08,0.0,1125.62,0.0,-1125.62,59,69711,Freelancer,Low
283,2023-03,0.0,478.64,0.0,-478.64,57,132974,Freelancer,Low
283,2023-04,0.0,588.82,0.0,-588.82,57,132974,Freelancer,Low
283,2023-08,0.0,927.54,0.0,-927.54,57,132974,Freelancer,Low
283,2023-12,0.0,690.0,0.0,-690.0,57,132974,Freelancer,Low
283,2024-07,0.0,863.07,863.07,-863.07,57,132974,Freelancer,Low
284,2023-10,461.14,0.0,0.0,461.14,44,97728,Salaried,High
284,2024-02,513.13,0.0,0.0,513.13,44,97728,Salaried,High
284,2024-06,0.0,131.5,0.0,-131.5,44,97728,Salaried,High
284,2024-07,0.0,664.61,664.61,-664.61,44,97728,Salaried,High
284,2024-12,0.0,190.41,190.41,-190.41,44,97728,Salaried,High
285,2024-01,0.0,399.89,399.89,-399.89,21,179453,Salaried,High
285,2024-02,0.0,880.55,249.2,-880.55,21,179453,Salaried,High
285,2024-05,0.0,477.9,0.0,-477.9,21,179453,Salaried,High
286,2023-06,638.74,0.0,0.0,638.74,58,97506,Self-Employed,Medium
286,2024-01,0.0,285.51,0.0,-285.51,58,97506,Self-Employed,Medium
286,2024-10,0.0,781.74,781.74,-781.74,58,97506,Self-Employed,Medium
287,2023-04,0.0,525.56,0.0,-525.56,22,126646,Freelancer,Medium
287,2023-09,0.0,1785.1999999999998,436.68,-1785.1999999999998,22,126646,Freelancer,Medium
287,2023-10,0.0,1043.47,0.0,-1043.47,22,126646,Freelancer,Medium
288,2023-03,0.0,368.72,0.0,-368.72,34,150430,Salaried,Low
288,2023-10,0.0,590.59,0.0,-590.59,34,150430,Salaried,Low
288,2023-12,0.0,400.44,0.0,-400.44,34,150430,Salaried,Low
288,2024-01,0.0,420.24,0.0,-420.24,34,150430,Salaried,Low
288,2024-02,0.0,624.96,624.96,-624.96,34,150430,Salaried,Low
288,2024-04,0.0,489.75,0.0,-489.75,34,150430,Salaried,Low
289,2023-03,0.0,525.32,0.0,-525.32,49,170518,Freelancer,Low
289,2023-11,0.0,950.49,0.0,-950.49,49,170518,Freelancer,Low
289,2024-04,0.0,1025.18,0.0,-1025.18,49,170518,Freelancer,Low
289,2024-05,0.0,492.12,0.0,-492.12,49,170518,Freelancer,Low
289,2024-09,0.0,717.85,0.0,-717.85,49,170518,Freelancer,Low
290,2023-03,318.65,0.0,0.0,318.65,57,127720,Salaried,Low
290,2023-04,0.0,1695.79,993.06,-1695.79,57,127720,Salaried,Low
290,2023-05,0.0,507.82,507.82,-507.82,57,127720,Salaried,Low
290,2023-07,0.0,556.1,0.0,-556.1,57,127720,Salaried,Low
290,2023-12,0.0,98.38,0.0,-98.38,57,127720,Salaried,Low
290,2024-06,471.65,0.0,0.0,471.65,57,127720,Salaried,Low
291,2023-08,0.0,337.55,337.55,-337.55,56,62154,Freelancer,Low
291,2023-11,0.0,303.06,0.0,-303.06,56,62154,Freelancer,Low
291,2024-03,396.51,871.32,0.0,-474.81000000000006,56,62154,Freelancer,Low
291,2024-04,0.0,1194.42,1194.42,-1194.42,56,62154,Freelancer,Low
292,2023-04,24.17,0.0,0.0,24.17,23,49029,Self-Employed,Medium
292,2023-12,0.0,726.8,726.8,-726.8,23,49029,Self-Employed,Medium
292,2024-04,0.0,334.48,0.0,-334.48,23,49029,Self-Employed,Medium
292,2024-05,420.11,0.0,0.0,420.11,23,49029,Self-Employed,Medium
292,2024-07,0.0,1096.63,0.0,-1096.63,23,49029,Self-Employed,Medium
292,2024-08,619.44,0.0,0.0,619.44,23,49029,Self-Employed,Medium
292,2025-01,359.68,0.0,0.0,359.68,23,49029,Self-Employed,Medium
293,2023-12,829.19,0.0,0.0,829.19,24,76197,Self-Employed,Low
293,2024-04,0.0,983.86,0.0,-983.86,24,76197,Self-Employed,Low
293,2024-05,0.0,537.43,0.0,-537.43,24,76197,Self-Employed,Low
293,2024-06,0.0,298.49,0.0,-298.49,24,76197,Self-Employed,Low
293,2024-07,0.0,299.0,0.0,-299.0,24,76197,Self-Employed,Low
293,2024-09,534.17,0.0,0.0,534.17,24,76197,Self-Employed,Low
293,2024-10,0.0,546.17,0.0,-546.17,24,76197,Self-Employed,Low
294,2023-04,0.0,836.36,836.36,-836.36,50,190558,Investor,Low
294,2024-03,0.0,784.12,0.0,-784.12,50,190558,Investor,Low
294,2024-05,0.0,1080.76,1080.76,-1080.76,50,190558,Investor,Low
294,2024-11,0.0,1013.8,0.0,-1013.8,50,190558,Investor,Low
294,2024-12,0.0,56.37,0.0,-56.37,50,190558,Investor,Low
294,2025-02,0.0,348.73,0.0,-348.73,50,190558,Investor,Low
295,2023-05,0.0,1449.52,0.0,-1449.52,43,94435,Investor,High
295,2023-11,0.0,465.93,0.0,-465.93,43,94435,Investor,High
295,2024-07,0.0,459.54,0.0,-459.54,43,94435,Investor,High
296,2023-03,853.78,387.78,0.0,466.0,48,50103,Salaried,Low
296,2023-07,0.0,720.58,720.58,-720.58,48,50103,Salaried,Low
296,2023-09,0.0,14.9,0.0,-14.9,48,50103,Salaried,Low
296,2023-11,0.0,309.81,0.0,-309.81,48,50103,Salaried,Low
296,2024-02,0.0,493.75,0.0,-493.75,48,50103,Salaried,Low
296,2024-05,0.0,530.51,0.0,-530.51,48,50103,Salaried,Low
296,2024-06,0.0,558.51,0.0,-558.51,48,50103,Salaried,Low
296,2024-07,0.0,505.27,0.0,-505.27,48,50103,Salaried,Low
296,2024-08,0.0,790.31,0.0,-790.31,48,50103,Salaried,Low
296,2024-12,0.0,206.08,206.08,-206.08,48,50103,Salaried,Low
297,2023-03,195.04,0.0,0.0,195.04,23,131195,Salaried,Medium
297,2023-06,0.0,29.71,0.0,-29.71,23,131195,Salaried,Medium
297,2023-10,0.0,481.96,0.0,-481.96,23,131195,Salaried,Medium
297,2024-05,0.0,784.43,0.0,-784.43,23,131195,Salaried,Medium
298,2023-07,0.0,217.34,217.34,-217.34,46,177550,Freelancer,High
298,2023-12,0.0,216.24,0.0,-216.24,46,177550,Freelancer,High
298,2024-01,0.0,593.3,0.0,-593.3,46,177550,Freelancer,High
298,2025-02,0.0,766.21,0.0,-766.21,46,177550,Freelancer,High
299,2024-10,0.0,797.38,797.38,-797.38,55,154714,Freelancer,Low
299,2025-03,0.0,419.25,419.25,-419.25,55,154714,Freelancer,Low
300,2023-03,0.0,183.31,183.31,-183.31,39,107834,Self-Employed,Medium
300,2023-12,0.0,528.41,0.0,-528.41,39,107834,Self-Employed,Medium
300,2024-03,0.0,46.32,46.32,-46.32,39,107834,Self-Employed,Medium
300,2024-08,427.8,227.67,0.0,200.13000000000002,39,107834,Self-Employed,Medium
300,2025-02,0.0,439.83,0.0,-439.83,39,107834,Self-Employed,Medium
301,2024-07,0.0,204.81,204.81,-204.81,59,106325,Self-Employed,High
301,2024-10,0.0,632.08,0.0,-632.08,59,106325,Self-Employed,High
301,2025-03,0.0,597.48,0.0,-597.48,59,106325,Self-Employed,High
302,2023-05,0.85,0.0,0.0,0.85,45,106077,Freelancer,Medium
302,2023-07,0.0,181.05,0.0,-181.05,45,106077,Freelancer,Medium
302,2023-09,12.56,0.0,0.0,12.56,45,106077,Freelancer,Medium
302,2023-12,0.0,682.96,0.0,-682.96,45,106077,Freelancer,Medium
302,2024-05,0.0,1181.65,0.0,-1181.65,45,106077,Freelancer,Medium
303,2023-09,0.0,595.75,0.0,-595.75,32,103319,Self-Employed,Medium
303,2024-03,0.0,226.28,226.28,-226.28,32,103319,Self-Employed,Medium
303,2024-04,0.0,877.03,0.0,-877.03,32,103319,Self-Employed,Medium
303,2024-08,0.0,150.56,0.0,-150.56,32,103319,Self-Employed,Medium
303,2024-10,0.0,121.14,0.0,-121.14,32,103319,Self-Employed,Medium
304,2023-06,0.0,217.46,217.46,-217.46,44,176400,Freelancer,High
304,2023-08,0.0,591.57,0.0,-591.57,44,176400,Freelancer,High
304,2023-10,927.39,0.0,0.0,927.39,44,176400,Freelancer,High
304,2024-04,0.0,371.15,371.15,-371.15,44,176400,Freelancer,High
304,2024-10,0.0,686.62,0.0,-686.62,44,176400,Freelancer,High
304,2024-11,840.76,0.0,0.0,840.76,44,176400,Freelancer,High
304,2025-01,0.0,213.7,0.0,-213.7,44,176400,Freelancer,High
306,2024-05,0.0,608.84,0.0,-608.84,56,134263,Freelancer,Medium
306,2024-10,0.0,1404.05,779.38,-1404.05,56,134263,Freelancer,Medium
307,2023-03,0.0,362.04,0.0,-362.04,47,139945,Salaried,Medium
307,2023-04,0.0,509.93,0.0,-509.93,47,139945,Salaried,Medium
307,2023-09,0.0,732.79,0.0,-732.79,47,139945,Salaried,Medium
307,2024-04,0.0,875.19,0.0,-875.19,47,139945,Salaried,Medium
307,2024-11,0.0,789.38,0.0,-789.38,47,139945,Salaried,Medium
308,2023-06,0.0,457.33,457.33,-457.33,48,164869,Freelancer,High
308,2024-03,0.0,666.68,0.0,-666.68,48,164869,Freelancer,High
308,2024-04,654.21,1368.96,0.0,-714.75,48,164869,Freelancer,High
308,2024-05,0.0,932.86,0.0,-932.86,48,164869,Freelancer,High
308,2024-08,0.0,1191.78,1191.78,-1191.78,48,164869,Freelancer,High
308,2024-10,0.0,928.09,0.0,-928.09,48,164869,Freelancer,High
308,2025-01,0.0,852.26,0.0,-852.26,48,164869,Freelancer,High
309,2023-05,0.0,587.17,587.17,-587.17,20,106589,Salaried,Low
309,2023-08,0.0,1946.74,0.0,-1946.74,20,106589,Salaried,Low
309,2023-11,0.0,198.07,0.0,-198.07,20,106589,Salaried,Low
309,2024-07,0.0,606.87,606.87,-606.87,20,106589,Salaried,Low
309,2024-09,0.0,192.95,0.0,-192.95,20,106589,Salaried,Low
309,2024-10,0.0,659.73,0.0,-659.73,20,106589,Salaried,Low
309,2024-11,0.0,168.79,0.0,-168.79,20,106589,Salaried,Low
310,2023-09,0.0,74.71,74.71,-74.71,45,162717,Investor,Medium
310,2024-06,0.0,221.87,0.0,-221.87,45,162717,Investor,Medium
310,2025-02,662.71,0.0,0.0,662.71,45,162717,Investor,Medium
311,2023-10,458.59,0.0,0.0,458.59,42,49256,Salaried,High
311,2023-12,0.0,227.53,227.53,-227.53,42,49256,Salaried,High
311,2024-07,0.0,212.75,212.75,-212.75,42,49256,Salaried,High
311,2024-10,289.08,0.0,0.0,289.08,42,49256,Salaried,High
311,2025-03,0.0,182.75,182.75,-182.75,42,49256,Salaried,High
312,2024-01,0.0,698.5,0.0,-698.5,59,98244,Freelancer,Low
312,2024-12,0.0,252.38,0.0,-252.38,59,98244,Freelancer,Low
313,2024-02,0.0,838.1999999999999,259.14,-838.1999999999999,28,87545,Investor,Low
313,2024-11,0.0,406.63,0.0,-406.63,28,87545,Investor,Low
313,2024-12,0.0,438.46,0.0,-438.46,28,87545,Investor,Low
313,2025-01,512.28,0.0,0.0,512.28,28,87545,Investor,Low
314,2024-05,0.0,226.71,0.0,-226.71,45,43224,Freelancer,High
314,2024-06,0.0,388.9,0.0,-388.9,45,43224,Freelancer,High
314,2024-08,0.0,1045.89,0.0,-1045.89,45,43224,Freelancer,High
314,2024-10,0.0,712.16,0.0,-712.16,45,43224,Freelancer,High
315,2023-05,0.0,206.73,0.0,-206.73,44,169649,Freelancer,Medium
315,2023-10,0.0,130.01,0.0,-130.01,44,169649,Freelancer,Medium
315,2024-06,0.0,912.2,0.0,-912.2,44,169649,Freelancer,Medium
315,2024-07,0.0,620.88,0.0,-620.88,44,169649,Freelancer,Medium
316,2023-10,0.0,649.54,649.54,-649.54,46,87761,Freelancer,Low
316,2024-03,178.31,0.0,0.0,178.31,46,87761,Freelancer,Low
316,2024-08,0.0,775.39,775.39,-775.39,46,87761,Freelancer,Low
316,2024-11,1014.18,0.0,0.0,1014.18,46,87761,Freelancer,Low
317,2023-07,437.45,224.95,224.95,212.5,62,71914,Investor,High
317,2023-08,0.0,811.73,811.73,-811.73,62,71914,Investor,High
317,2023-12,0.0,123.69,0.0,-123.69,62,71914,Investor,High
317,2024-09,0.0,1519.48,891.19,-1519.48,62,71914,Investor,High
317,2024-10,1014.71,0.0,0.0,1014.71,62,71914,Investor,High
317,2025-02,265.71,0.0,0.0,265.71,62,71914,Investor,High
317,2025-03,0.0,598.12,0.0,-598.12,62,71914,Investor,High
318,2023-07,777.98,0.0,0.0,777.98,43,97526,Investor,Medium
318,2024-02,471.48,0.0,0.0,471.48,43,97526,Investor,Medium
318,2024-05,516.15,682.86,0.0,-166.71000000000004,43,97526,Investor,Medium
318,2024-06,0.0,505.84,505.84,-505.84,43,97526,Investor,Medium
318,2024-08,0.0,760.42,0.0,-760.42,43,97526,Investor,Medium
318,2025-02,0.0,305.79,0.0,-305.79,43,97526,Investor,Medium
319,2023-07,138.52,0.0,0.0,138.52,43,76240,Salaried,Low
319,2024-10,687.29,0.0,0.0,687.29,43,76240,Salaried,Low
320,2023-05,0.0,636.35,0.0,-636.35,62,34757,Self-Employed,Medium
320,2023-10,155.93,0.0,0.0,155.93,62,34757,Self-Employed,Medium
320,2024-02,0.0,90.21,90.21,-90.21,62,34757,Self-Employed,Medium
320,2024-05,0.0,899.85,0.0,-899.85,62,34757,Self-Employed,Medium
320,2024-09,0.0,1504.28,646.74,-1504.28,62,34757,Self-Employed,Medium
320,2024-11,0.0,745.64,0.0,-745.64,62,34757,Self-Employed,Medium
320,2024-12,0.0,775.47,0.0,-775.47,62,34757,Self-Employed,Medium
320,2025-02,0.0,897.22,0.0,-897.22,62,34757,Self-Employed,Medium
320,2025-03,0.0,197.66,0.0,-197.66,62,34757,Self-Employed,Medium
321,2024-01,0.0,1136.49,0.0,-1136.49,40,188768,Freelancer,Low
321,2024-02,832.32,369.48,369.48,462.84000000000003,40,188768,Freelancer,Low
321,2025-02,0.0,481.72,0.0,-481.72,40,188768,Freelancer,Low
322,2024-01,0.0,430.88,0.0,-430.88,39,49816,Salaried,Medium
322,2024-06,0.0,471.08,0.0,-471.08,39,49816,Salaried,Medium
322,2024-12,0.0,464.26,302.2,-464.26,39,49816,Salaried,Medium
323,2023-04,544.81,0.0,0.0,544.81,41,126731,Freelancer,Low
323,2024-05,839.54,575.33,0.0,264.2099999999999,41,126731,Freelancer,Low
323,2024-09,0.0,1027.61,1027.61,-1027.61,41,126731,Freelancer,Low
324,2023-03,323.85,0.0,0.0,323.85,59,181878,Salaried,Low
324,2023-11,0.0,1083.87,0.0,-1083.87,59,181878,Salaried,Low
324,2024-07,835.65,0.0,0.0,835.65,59,181878,Salaried,Low
324,2024-09,0.0,837.03,0.0,-837.03,59,181878,Salaried,Low
325,2023-04,0.0,592.09,0.0,-592.09,49,122374,Freelancer,High
325,2023-07,0.0,1033.2,0.0,-1033.2,49,122374,Freelancer,High
325,2023-08,0.0,431.5,0.0,-431.5,49,122374,Freelancer,High
325,2024-02,0.0,430.82,0.0,-430.82,49,122374,Freelancer,High
325,2024-03,0.0,172.08,0.0,-172.08,49,122374,Freelancer,High
325,2024-05,0.0,447.55,0.0,-447.55,49,122374,Freelancer,High
325,2024-08,586.47,350.82,0.0,235.65000000000003,49,122374,Freelancer,High
325,2024-11,0.0,553.91,0.0,-553.91,49,122374,Freelancer,High
325,2025-02,0.0,554.57,0.0,-554.57,49,122374,Freelancer,High
326,2023-04,0.0,216.35,0.0,-216.35,38,123501,Investor,Medium
326,2023-06,80.2,0.0,0.0,80.2,38,123501,Investor,Medium
326,2023-08,0.0,1089.07,0.0,-1089.07,38,123501,Investor,Medium
326,2023-11,0.0,489.03,0.0,-489.03,38,123501,Investor,Medium
326,2024-03,1329.79,0.0,0.0,1329.79,38,123501,Investor,Medium
326,2024-12,0.0,436.58,0.0,-436.58,38,123501,Investor,Medium
327,2023-05,418.06,0.0,0.0,418.06,48,189024,Salaried,Low
327,2023-09,0.0,0.79,0.0,-0.79,48,189024,Salaried,Low
327,2023-10,7.59,0.0,0.0,7.59,48,189024,Salaried,Low
327,2024-06,0.0,169.98,0.0,-169.98,48,189024,Salaried,Low
327,2024-07,280.68,0.0,0.0,280.68,48,189024,Salaried,Low
327,2024-09,0.0,403.29,0.0,-403.29,48,189024,Salaried,Low
327,2024-10,0.0,271.52,271.52,-271.52,48,189024,Salaried,Low
327,2025-01,0.0,733.08,0.0,-733.08,48,189024,Salaried,Low
328,2023-05,28.65,693.26,693.26,-664.61,49,102847,Investor,High
328,2023-08,0.0,457.36,0.0,-457.36,49,102847,Investor,High
328,2024-02,0.0,710.38,0.0,-710.38,49,102847,Investor,High
328,2024-05,0.0,1190.93,1190.93,-1190.93,49,102847,Investor,High
329,2023-10,0.0,323.84,0.0,-323.84,37,194608,Self-Employed,High
329,2023-11,0.0,88.59,0.0,-88.59,37,194608,Self-Employed,High
329,2024-04,0.0,881.18,0.0,-881.18,37,194608,Self-Employed,High
329,2024-07,0.0,742.0,0.0,-742.0,37,194608,Self-Employed,High
329,2024-09,0.0,477.51,0.0,-477.51,37,194608,Self-Employed,High
330,2023-05,0.0,500.13,0.0,-500.13,21,167717,Investor,Low
330,2023-08,0.0,283.4,0.0,-283.4,21,167717,Investor,Low
330,2023-10,0.0,889.62,0.0,-889.62,21,167717,Investor,Low
330,2023-12,0.0,201.67,0.0,-201.67,21,167717,Investor,Low
330,2024-07,0.0,310.01,0.0,-310.01,21,167717,Investor,Low
331,2023-05,468.13,0.0,0.0,468.13,49,68565,Freelancer,High
331,2024-05,715.22,0.0,0.0,715.22,49,68565,Freelancer,High
331,2024-06,0.0,445.09,0.0,-445.09,49,68565,Freelancer,High
332,2023-04,0.0,286.56,0.0,-286.56,23,82487,Salaried,High
332,2024-01,0.0,22.36,22.36,-22.36,23,82487,Salaried,High
332,2024-09,0.0,532.4,0.0,-532.4,23,82487,Salaried,High
332,2024-11,0.0,452.7,0.0,-452.7,23,82487,Salaried,High
333,2023-08,0.0,189.29,0.0,-189.29,58,78770,Investor,Medium
333,2023-09,675.39,0.0,0.0,675.39,58,78770,Investor,Medium
333,2023-12,0.0,640.28,0.0,-640.28,58,78770,Investor,Medium
333,2024-03,0.0,371.23,0.0,-371.23,58,78770,Investor,Medium
333,2024-05,0.0,512.4,512.4,-512.4,58,78770,Investor,Medium
334,2023-03,528.52,0.0,0.0,528.52,29,161026,Self-Employed,Medium
334,2024-05,0.0,543.0,0.0,-543.0,29,161026,Self-Employed,Medium
334,2024-07,389.09,0.0,0.0,389.09,29,161026,Self-Employed,Medium
334,2024-12,0.0,568.89,0.0,-568.89,29,161026,Self-Employed,Medium
335,2023-11,0.0,761.47,0.0,-761.47,52,135947,Investor,Medium
335,2024-06,0.0,1439.1,1439.1,-1439.1,52,135947,Investor,Medium
335,2025-03,0.0,774.75,774.75,-774.75,52,135947,Investor,Medium
336,2023-10,0.0,334.71,334.71,-334.71,26,139575,Salaried,Low
336,2023-12,0.0,653.04,0.0,-653.04,26,139575,Salaried,Low
336,2024-03,654.4,306.33,0.0,348.07,26,139575,Salaried,Low
336,2025-01,0.0,597.88,0.0,-597.88,26,139575,Salaried,Low
337,2023-11,0.0,783.59,783.59,-783.59,22,60678,Freelancer,High
337,2024-05,0.0,712.11,0.0,-712.11,22,60678,Freelancer,High
337,2024-06,0.0,190.4,0.0,-190.4,22,60678,Freelancer,High
337,2024-10,0.0,539.66,0.0,-539.66,22,60678,Freelancer,High
337,2024-12,0.0,473.97,0.0,-473.97,22,60678,Freelancer,High
337,2025-03,0.0,145.73,145.73,-145.73,22,60678,Freelancer,High
338,2023-07,0.0,440.35,0.0,-440.35,27,192552,Freelancer,Low
338,2023-09,0.0,583.79,0.0,-583.79,27,192552,Freelancer,Low
338,2023-10,0.0,48.24,0.0,-48.24,27,192552,Freelancer,Low
338,2024-06,0.0,341.59,0.0,-341.59,27,192552,Freelancer,Low
339,2023-05,0.0,527.82,0.0,-527.82,22,69986,Salaried,High
339,2024-02,0.0,426.57,0.0,-426.57,22,69986,Salaried,High
339,2024-04,0.0,471.72,0.0,-471.72,22,69986,Salaried,High
339,2024-05,41.73,0.0,0.0,41.73,22,69986,Salaried,High
339,2024-08,0.0,681.65,681.65,-681.65,22,69986,Salaried,High
339,2024-09,0.0,762.65,0.0,-762.65,22,69986,Salaried,High
340,2023-07,0.0,630.38,0.0,-630.38,27,94929,Freelancer,Medium
340,2023-09,0.0,656.61,0.0,-656.61,27,94929,Freelancer,Medium
340,2024-02,549.02,0.0,0.0,549.02,27,94929,Freelancer,Medium
340,2024-04,0.0,362.08,362.08,-362.08,27,94929,Freelancer,Medium
341,2023-06,0.0,513.96,0.0,-513.96,51,143453,Freelancer,Low
341,2023-07,0.0,756.83,0.0,-756.83,51,143453,Freelancer,Low
341,2023-09,0.0,19.43,0.0,-19.43,51,143453,Freelancer,Low
341,2024-03,0.0,493.58,0.0,-493.58,51,143453,Freelancer,Low
341,2024-04,0.0,334.67,334.67,-334.67,51,143453,Freelancer,Low
341,2025-01,0.0,382.27,382.27,-382.27,51,143453,Freelancer,Low
342,2023-05,0.0,863.11,863.11,-863.11,40,116925,Freelancer,High
342,2023-07,0.0,1240.06,0.0,-1240.06,40,116925,Freelancer,High
342,2024-10,0.0,366.02,0.0,-366.02,40,116925,Freelancer,High
343,2023-09,39.01,463.2,0.0,-424.19,37,36150,Self-Employed,High
343,2024-01,790.08,0.0,0.0,790.08,37,36150,Self-Employed,High
343,2024-02,0.0,72.72,0.0,-72.72,37,36150,Self-Employed,High
344,2023-04,0.0,906.67,0.0,-906.67,52,32198,Salaried,High
344,2024-02,0.0,608.06,608.06,-608.06,52,32198,Salaried,High
344,2025-01,0.0,1054.22,0.0,-1054.22,52,32198,Salaried,High
344,2025-02,801.02,0.0,0.0,801.02,52,32198,Salaried,High
345,2023-08,689.51,0.0,0.0,689.51,38,174931,Salaried,Medium
345,2024-12,0.0,559.88,0.0,-559.88,38,174931,Salaried,Medium
346,2023-07,0.0,718.47,718.47,-718.47,21,53236,Investor,High
347,2024-01,0.0,461.23,0.0,-461.23,61,176430,Self-Employed,High
347,2024-09,467.85,0.0,0.0,467.85,61,176430,Self-Employed,High
348,2023-06,826.21,0.0,0.0,826.21,42,146243,Salaried,Low
348,2023-10,0.0,845.8199999999999,393.38,-845.8199999999999,42,146243,Salaried,Low
348,2023-12,770.63,0.0,0.0,770.63,42,146243,Salaried,Low
348,2024-03,236.0,0.0,0.0,236.0,42,146243,Salaried,Low
348,2024-10,967.15,0.0,0.0,967.15,42,146243,Salaried,Low
349,2023-04,0.0,549.13,294.56,-549.13,57,162351,Self-Employed,Low
349,2023-05,673.27,0.0,0.0,673.27,57,162351,Self-Employed,Low
349,2024-10,0.0,236.9,0.0,-236.9,57,162351,Self-Employed,Low
350,2023-10,0.0,742.88,742.88,-742.88,53,168155,Freelancer,Medium
350,2024-02,0.0,365.33,0.0,-365.33,53,168155,Freelancer,Medium
350,2024-05,0.0,140.12,140.12,-140.12,53,168155,Freelancer,Medium
351,2023-03,0.0,668.38,156.74,-668.38,41,178843,Investor,Low
351,2023-12,0.0,638.24,0.0,-638.24,41,178843,Investor,Low
351,2024-02,781.35,0.0,0.0,781.35,41,178843,Investor,Low
351,2024-03,0.0,523.64,523.64,-523.64,41,178843,Investor,Low
351,2024-05,0.0,438.85,0.0,-438.85,41,178843,Investor,Low
352,2024-01,0.0,482.82,0.0,-482.82,29,49063,Freelancer,Medium
352,2024-10,0.0,281.1,0.0,-281.1,29,49063,Freelancer,Medium
352,2025-01,0.0,449.58,0.0,-449.58,29,49063,Freelancer,Medium
353,2023-07,0.0,1057.24,0.0,-1057.24,42,198671,Salaried,Medium
353,2024-08,0.0,230.19,230.19,-230.19,42,198671,Salaried,Medium
353,2024-12,0.0,163.65,163.65,-163.65,42,198671,Salaried,Medium
354,2023-06,0.0,139.48,0.0,-139.48,36,32573,Salaried,Medium
354,2024-04,0.0,671.84,0.0,-671.84,36,32573,Salaried,Medium
354,2025-01,1187.98,0.0,0.0,1187.98,36,32573,Salaried,Medium
354,2025-02,0.0,750.89,0.0,-750.89,36,32573,Salaried,Medium
355,2024-12,0.0,1115.47,0.0,-1115.47,64,129608,Freelancer,Low
355,2025-01,0.0,700.59,0.0,-700.59,64,129608,Freelancer,Low
355,2025-03,0.0,434.29,434.29,-434.29,64,129608,Freelancer,Low
356,2023-04,0.0,574.29,0.0,-574.29,41,160282,Self-Employed,Medium
356,2024-07,0.0,900.91,0.0,-900.91,41,160282,Self-Employed,Medium
356,2024-10,0.0,1117.55,0.0,-1117.55,41,160282,Self-Employed,Medium
357,2023-08,267.51,0.0,0.0,267.51,48,156678,Salaried,High
357,2024-04,0.0,269.37,0.0,-269.37,48,156678,Salaried,High
357,2024-07,599.2,0.0,0.0,599.2,48,156678,Salaried,High
358,2023-03,0.0,655.18,0.0,-655.18,25,91268,Self-Employed,Low
358,2024-05,0.0,790.53,0.0,-790.53,25,91268,Self-Employed,Low
358,2024-09,0.0,440.58,0.0,-440.58,25,91268,Self-Employed,Low
358,2024-11,0.0,127.22,0.0,-127.22,25,91268,Self-Employed,Low
358,2025-03,0.0,323.43,0.0,-323.43,25,91268,Self-Employed,Low
359,2023-03,0.0,4.33,0.0,-4.33,57,187729,Salaried,Low
359,2024-04,0.0,401.68,0.0,-401.68,57,187729,Salaried,Low
360,2024-03,463.87,0.0,0.0,463.87,44,151829,Self-Employed,High
360,2024-12,0.0,579.86,579.86,-579.86,44,151829,Self-Employed,High
360,2025-02,0.0,33.52,33.52,-33.52,44,151829,Self-Employed,High
361,2024-05,0.0,640.31,0.0,-640.31,61,46725,Salaried,High
361,2024-10,491.81,105.12,0.0,386.69,61,46725,Salaried,High
361,2025-02,0.0,469.78,0.0,-469.78,61,46725,Salaried,High
362,2023-03,0.0,715.93,715.93,-715.93,50,59402,Investor,Medium
362,2023-06,0.0,335.55,335.55,-335.55,50,59402,Investor,Medium
362,2023-08,0.0,90.99,0.0,-90.99,50,59402,Investor,Medium
362,2024-05,0.0,231.35,0.0,-231.35,50,59402,Investor,Medium
363,2023-12,158.58,0.0,0.0,158.58,31,77924,Freelancer,Medium
363,2024-12,0.0,660.0,0.0,-660.0,31,77924,Freelancer,Medium
364,2023-07,0.0,58.99,0.0,-58.99,64,172736,Self-Employed,Low
364,2023-08,0.0,105.07,0.0,-105.07,64,172736,Self-Employed,Low
364,2023-09,0.0,446.69,0.0,-446.69,64,172736,Self-Employed,Low
364,2023-10,0.0,26.69,26.69,-26.69,64,172736,Self-Employed,Low
